race;US;GB;FR;IT;PK;RO;IN;LT;DK;CA;BE;BR;AU;DE;CN;age;engnat;gender;hand;source;country;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;O1;O2;O3;O4;O5;O6;O7;O8;O9;O10
3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;1;1;2;1;CA;2;3;1;4;1;4;3;5;1;4;5;1;5;1;3;4;2;3;3;4;2;4;1;4;2;4;2;4;3;2;3;1;4;2;2;2;4;4;3;3;4;2;3;2;2;3;3;4;5;2
9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1;2;1;5;US;1;4;3;4;4;3;2;4;3;5;4;2;4;2;4;2;2;2;2;4;2;4;4;4;4;4;4;4;4;2;4;2;4;2;3;2;4;1;2;4;2;4;2;2;2;4;2;2;5;2
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;2;1;2;US;5;3;5;4;5;3;5;4;4;2;3;4;3;2;2;3;1;3;3;2;4;5;2;5;1;5;1;5;5;5;4;1;4;2;5;2;5;2;5;3;4;3;4;3;5;1;4;4;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;1;2;1;5;US;3;2;5;1;4;1;5;2;5;2;4;3;4;2;2;3;2;3;3;3;2;4;1;4;2;4;2;4;4;5;2;3;4;2;2;2;3;2;2;4;5;1;5;1;5;1;5;4;4;5
4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;2;1;1;US;1;5;1;5;1;5;1;5;1;5;1;2;1;1;1;5;5;5;5;5;2;1;1;3;1;3;5;1;5;1;1;4;5;5;1;4;1;4;1;5;3;1;5;1;1;1;5;1;1;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;2;1;2;US;4;1;5;1;5;1;5;2;5;1;3;4;3;4;3;2;1;1;2;2;1;5;3;5;1;5;1;5;5;5;3;2;5;3;3;1;4;3;4;5;4;1;5;1;5;1;5;4;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;1;1;US;3;1;3;3;4;2;2;2;5;4;2;4;2;2;3;3;3;3;3;2;2;5;2;4;2;5;2;5;4;4;3;5;3;3;2;5;3;4;3;3;4;2;3;2;3;3;3;4;5;3
9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;2;1;5;US;1;3;3;5;4;2;2;5;1;5;5;3;5;3;3;4;3;3;4;2;1;4;2;5;2;4;3;5;2;3;5;1;5;3;2;3;5;2;4;4;3;2;5;3;3;3;4;3;4;2
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;1;0;2;US;2;4;4;4;1;3;1;4;1;4;3;4;4;2;4;4;4;4;3;4;1;4;1;5;2;5;2;5;5;4;3;5;3;2;2;5;2;2;2;3;4;2;4;2;3;2;5;3;4;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;2;1;4;US;2;4;2;4;2;4;2;4;2;5;4;4;4;2;1;2;2;2;3;4;2;4;1;4;4;5;2;4;4;4;4;1;4;3;2;1;4;3;2;4;4;2;4;3;4;4;5;4;4;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;2;1;5;US;2;1;4;2;4;1;2;4;2;2;4;2;5;2;4;4;4;2;4;4;1;5;1;5;1;5;1;5;5;4;4;2;5;2;2;4;4;1;5;4;4;1;4;1;3;1;4;4;5;5
5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;1;2;1;2;US;4;2;4;3;5;1;5;5;1;2;5;2;5;2;2;3;5;4;4;1;5;4;1;3;1;5;1;5;5;5;5;1;5;1;5;1;5;1;5;5;3;3;5;3;5;1;1;2;5;5
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;2;1;1;US;5;3;5;3;3;1;3;3;5;4;3;4;2;3;2;4;5;3;5;1;3;1;3;2;5;1;3;4;2;4;2;3;5;4;2;1;5;3;5;3;5;1;3;4;4;1;5;5;4;4
3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;1;1;1;GB;2;4;4;4;4;4;4;4;2;4;1;4;2;4;2;2;2;1;2;2;2;4;1;4;2;4;2;3;4;3;3;2;4;1;1;4;4;3;4;3;4;1;4;1;5;2;5;4;2;5
13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;2;1;1;JM;1;4;2;4;1;4;2;4;1;5;2;4;4;3;3;2;3;3;2;2;4;3;2;4;2;4;3;3;3;3;3;2;3;2;3;2;4;2;3;4;2;2;4;3;4;2;4;1;4;4
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;2;US;5;1;5;3;5;2;1;4;4;5;3;3;5;1;5;3;4;3;5;3;3;3;5;2;1;2;3;5;3;5;5;1;5;1;4;1;3;3;5;5;4;2;5;1;5;5;5;4;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;2;1;1;US;1;5;2;4;2;1;2;4;1;4;4;3;4;2;2;2;4;2;4;4;2;4;4;3;3;3;2;4;2;2;4;2;4;3;2;4;3;2;4;4;4;2;4;2;4;2;4;4;4;4
3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;1;1;1;GB;4;3;4;4;4;2;1;2;5;2;4;4;4;1;4;3;5;4;4;4;2;2;4;3;1;4;4;4;4;5;5;4;5;2;3;2;4;2;2;4;5;1;5;3;5;1;5;5;4;5
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1;2;1;2;US;1;5;1;5;1;5;1;5;1;5;5;1;5;1;5;5;5;5;5;5;5;1;1;5;5;5;1;5;5;1;1;1;5;1;1;1;5;1;1;1;1;1;5;5;5;1;5;1;5;5
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1;2;1;1;US;1;3;3;3;3;3;2;5;3;5;3;3;3;3;3;3;3;3;3;3;1;5;2;5;1;5;1;5;5;5;2;5;5;3;1;3;5;3;2;5;4;1;5;1;3;1;3;2;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;5;US;3;2;5;3;4;3;4;4;3;3;2;4;3;3;5;1;2;1;4;2;2;4;2;4;3;2;3;3;4;4;3;4;2;3;4;4;1;1;4;4;2;2;2;3;4;4;2;2;3;4
3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;1;1;1;GB;2;3;4;2;2;3;1;4;2;4;2;4;2;4;3;2;3;2;2;2;2;4;4;4;2;4;2;4;4;3;2;2;2;3;3;2;3;2;2;2;4;2;4;2;3;2;3;3;4;3
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;1;2;US;4;2;5;4;4;1;5;4;5;3;2;4;2;3;3;1;2;3;2;3;1;4;2;4;3;3;1;5;5;3;4;1;4;2;3;5;5;2;5;5;4;1;4;1;4;1;4;4;5;5
3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;1;2;1;5;CA;3;2;5;2;4;2;3;3;4;2;2;4;2;4;2;2;2;2;4;2;2;4;2;4;2;2;2;4;4;4;5;1;4;1;4;2;5;2;5;4;5;3;4;3;4;2;4;4;4;4
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;2;1;5;US;3;2;4;3;3;3;4;4;2;3;2;3;4;2;3;4;4;3;4;2;2;5;1;4;1;3;1;4;2;3;3;3;4;3;2;3;3;3;2;3;2;3;4;3;4;2;4;2;4;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;1;2;1;1;US;1;3;4;3;4;1;3;3;4;2;1;4;4;3;1;2;1;3;1;1;2;4;1;4;2;5;2;4;4;5;5;3;5;1;4;1;5;1;4;5;5;2;4;2;5;1;5;5;2;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;1;1;1;US;2;5;3;4;2;4;2;4;5;5;2;2;4;5;4;2;2;1;3;4;2;4;2;4;2;4;2;4;4;4;4;1;5;2;5;2;5;2;5;5;4;1;5;2;5;1;5;3;4;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;1;1;SE;1;5;2;5;1;3;1;5;1;5;1;5;1;1;1;1;1;1;1;4;3;2;1;1;2;4;5;1;2;2;2;1;5;5;1;5;2;5;1;4;3;1;5;1;5;5;5;4;5;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;1;1;1;SE;1;5;1;5;1;5;1;5;1;5;3;4;5;1;5;4;3;3;4;5;1;1;2;5;2;5;5;3;1;1;2;4;5;5;1;5;4;5;1;5;5;1;4;2;3;2;5;5;5;5
3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;1;1;1;GB;1;5;2;4;1;4;1;5;1;5;3;3;4;2;3;5;4;4;5;3;2;4;4;3;2;4;3;4;5;2;4;3;4;2;4;3;5;2;5;3;4;1;5;1;3;3;4;5;5;2
11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;1;1;1;GB;2;3;4;4;2;3;2;3;5;4;1;5;1;2;5;1;2;1;1;1;2;4;3;5;3;2;2;4;4;4;3;1;4;2;1;4;4;1;2;3;2;2;5;2;5;1;3;3;2;4
1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;1;1;1;1;AU;1;3;4;3;4;2;4;5;1;4;4;4;5;4;4;4;3;3;4;4;1;4;1;5;2;4;1;5;5;4;4;4;5;3;4;3;4;2;4;4;4;1;5;1;5;1;5;5;5;5
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;2;1;1;1;FR;2;4;3;5;2;4;2;5;3;4;5;4;4;2;4;5;5;4;5;4;3;3;4;3;4;4;3;2;2;3;4;4;4;4;2;5;1;3;1;3;4;2;5;3;4;1;4;3;5;4
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;22;2;1;1;1;FR;1;5;2;4;1;2;1;5;4;4;1;4;2;3;2;1;2;2;1;4;4;2;5;3;3;3;4;4;4;4;2;3;5;2;3;4;2;3;3;4;4;1;4;2;4;2;5;2;5;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;1;1;5;US;2;2;4;3;3;2;2;4;4;4;4;3;3;2;4;3;4;4;4;3;2;4;1;4;4;4;3;4;4;4;3;3;4;2;2;2;5;2;3;3;3;2;5;2;5;2;3;1;5;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1;2;1;5;US;1;5;2;4;2;4;1;4;1;5;2;3;3;4;1;2;1;1;2;2;2;4;1;4;2;2;2;3;4;1;3;2;4;3;4;2;4;2;4;4;3;4;3;2;3;3;3;3;4;2
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;1;1;1;US;1;3;4;4;4;2;2;5;1;5;2;4;4;3;2;2;4;4;5;3;2;2;1;4;4;5;4;5;4;3;4;2;4;2;2;4;4;2;5;4;4;2;4;2;4;2;5;4;5;5
11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;1;1;1;ID;1;3;2;4;2;3;2;5;4;4;1;4;3;4;2;1;1;1;1;1;1;2;1;4;2;3;2;4;4;3;3;1;3;4;3;2;3;3;4;3;4;2;4;2;4;2;4;2;4;4
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;1;1;FR;4;2;5;2;2;1;5;2;4;4;2;4;2;3;4;4;2;2;2;3;4;3;3;2;4;2;2;2;3;4;3;3;5;2;2;4;2;2;1;4;4;1;5;2;4;1;5;4;4;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;1;1;1;NL;2;3;2;5;5;3;1;5;1;4;5;4;5;1;1;4;5;4;1;5;1;3;1;5;3;5;4;4;3;4;2;2;4;2;3;1;5;3;2;4;5;1;5;1;4;2;5;5;5;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2;1;1;1;SE;2;3;5;3;3;3;3;2;5;3;2;4;3;3;2;2;2;1;2;4;2;4;4;4;4;4;1;4;5;4;3;4;4;4;2;2;3;3;1;2;3;2;4;3;3;1;3;3;4;4
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;1;1;1;SE;1;3;3;4;1;4;2;4;5;5;1;3;3;3;3;2;2;2;3;3;4;4;4;2;3;2;2;3;2;3;2;2;3;2;1;2;2;3;2;3;2;3;4;2;3;1;4;2;5;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;24;2;1;1;1;DE;1;4;3;5;5;3;2;5;2;2;3;5;5;2;4;1;2;2;1;3;1;5;1;5;1;5;1;4;5;3;4;1;5;3;2;2;4;5;3;4;4;1;3;1;3;3;5;3;5;3
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;2;1;1;1;FR;3;2;5;3;4;1;2;5;5;1;4;5;4;2;4;4;2;2;3;3;5;2;3;3;3;3;5;4;4;4;2;5;5;3;1;5;3;3;1;2;5;1;5;2;4;1;5;5;5;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;1;1;1;SE;1;5;2;5;1;4;1;5;1;5;2;4;2;3;3;3;4;3;4;2;2;2;1;4;4;4;3;2;3;3;2;4;4;2;1;1;4;3;2;4;4;1;3;1;4;2;5;3;5;4
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;1;1;SE;3;1;4;3;1;3;3;5;4;5;2;5;4;4;1;1;1;1;1;2;1;5;1;4;4;5;2;3;4;5;2;1;5;4;1;2;2;3;1;2;3;2;5;3;5;2;5;1;1;5
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;5;US;1;2;2;4;2;5;1;5;1;5;5;3;5;2;3;5;4;2;4;4;2;4;1;4;1;5;2;4;4;3;4;1;3;2;2;1;4;3;3;4;2;3;3;2;3;3;3;2;5;2
3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;1;1;1;GB;2;4;3;4;4;1;4;5;5;4;5;1;4;4;4;5;2;1;1;3;1;3;3;5;3;4;2;5;5;2;4;2;4;2;2;1;4;1;5;5;5;1;5;1;3;1;3;5;5;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;1;1;1;US;1;5;5;5;5;2;1;4;1;1;1;5;1;5;1;1;1;1;2;1;1;5;3;5;1;4;1;5;5;4;4;5;5;4;1;5;1;5;1;2;5;1;5;2;4;1;5;5;4;4
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;1;1;FR;4;3;4;4;4;4;5;5;4;2;2;4;2;5;4;4;2;1;1;2;5;5;1;5;2;5;1;4;5;4;2;1;3;1;2;1;2;4;2;3;4;1;4;2;3;1;5;4;4;5
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;1;1;1;NO;2;5;1;5;1;3;1;5;1;5;1;4;1;4;2;1;1;1;2;1;5;2;3;1;5;2;5;1;1;3;4;2;5;2;3;1;5;3;4;5;1;3;4;2;5;2;5;2;3;4
11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;1;1;1;US;1;4;3;4;5;2;2;4;2;3;1;2;5;2;2;4;3;3;4;4;3;3;3;1;1;3;3;4;5;5;5;4;5;4;5;4;3;1;4;5;4;1;5;5;3;1;5;4;5;4
1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;2;1;1;1;FR;3;3;4;2;3;2;2;4;5;4;1;5;2;4;5;3;1;1;4;5;2;4;1;3;2;4;2;2;4;5;2;3;2;2;1;5;4;4;2;3;5;2;1;5;4;5;5;4;5;2
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;2;1;1;US;3;4;4;5;3;5;1;5;1;5;5;2;5;1;5;3;5;5;2;5;1;5;1;5;1;5;1;5;5;5;3;3;5;5;1;5;4;3;5;4;4;1;5;1;4;1;4;3;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;2;2;5;US;3;1;3;4;5;1;4;5;2;3;5;2;5;2;4;5;4;3;4;3;1;5;2;5;5;5;1;3;5;4;3;2;4;3;2;1;5;2;5;5;5;3;5;5;4;1;3;4;5;5
4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;29;2;1;1;1;IN;1;4;5;2;2;2;1;5;4;5;2;3;4;5;5;2;5;3;3;1;3;5;3;5;4;5;1;4;4;4;3;5;4;2;2;3;4;1;2;4;3;2;5;2;3;1;5;1;4;4
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;1;1;1;US;1;4;3;3;2;4;1;5;5;4;1;5;2;1;2;1;5;1;4;2;4;5;4;2;3;1;3;3;4;3;5;2;4;1;5;3;5;1;5;5;3;1;5;1;5;4;5;4;5;4
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;1;1;1;SE;1;1;5;1;5;1;2;2;4;4;4;4;5;3;4;1;1;1;1;1;1;5;4;4;1;4;2;4;5;4;1;4;4;1;1;4;4;5;1;2;4;1;5;3;4;1;4;4;5;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;1;1;1;1;US;1;2;1;4;2;2;1;5;1;5;5;1;5;1;4;5;3;2;5;5;1;2;4;4;2;4;2;4;4;1;4;3;4;4;4;2;4;1;3;4;5;2;4;1;4;2;3;4;5;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;1;3;1;US;1;3;2;4;3;3;3;4;2;4;1;5;2;3;2;1;2;1;2;2;5;3;3;2;3;2;4;4;2;3;3;2;5;1;4;1;5;2;4;4;5;1;4;2;5;1;5;5;4;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1;1;1;5;US;1;3;4;2;3;2;1;3;3;3;3;4;3;3;3;3;3;2;4;2;3;3;1;4;2;4;2;4;4;3;3;1;5;2;1;1;5;1;4;4;4;1;4;2;3;2;4;3;4;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1;2;2;2;US;1;4;2;4;4;4;1;4;1;5;2;4;2;4;2;4;4;3;4;2;1;5;2;5;1;5;1;4;5;5;2;5;4;4;2;4;2;2;2;4;4;1;5;2;4;1;4;3;5;4
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;1;1;PL;3;5;2;4;1;5;1;3;2;5;2;4;2;3;1;2;2;2;2;2;3;1;2;2;5;4;5;3;2;3;4;3;5;3;1;2;4;3;2;2;5;1;4;2;4;2;5;5;5;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;1;1;1;US;1;5;2;5;2;4;1;5;1;4;4;3;4;3;3;3;3;2;3;3;2;3;1;4;4;5;4;3;5;5;4;2;5;2;3;1;5;2;4;5;5;1;4;2;4;1;5;4;4;4
3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;2;1;1;1;FR;3;2;2;3;3;2;3;3;2;4;1;2;5;3;3;2;2;2;2;2;2;5;4;5;2;4;2;3;4;5;4;2;5;4;2;4;4;4;2;2;3;4;4;5;5;2;4;4;5;4
13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;2;1;1;PH;2;4;4;3;4;4;3;4;2;5;3;2;5;4;4;3;4;3;3;4;5;4;2;4;4;5;3;4;4;3;5;2;4;5;3;2;2;4;5;3;3;3;4;3;4;1;3;3;3;3
8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;2;2;1;US;1;3;5;5;1;4;1;5;5;5;4;5;5;3;5;4;2;3;3;1;5;5;1;5;1;5;1;5;5;1;5;1;5;3;5;3;5;1;5;5;1;5;3;5;3;3;3;1;5;1
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;2;2;1;1;PT;1;1;5;1;5;1;3;1;5;5;4;3;5;1;3;3;5;5;4;4;1;5;3;5;1;5;1;5;5;5;1;1;5;1;3;1;3;3;3;5;5;1;5;1;3;1;5;5;2;5
11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;2;1;2;PH;4;4;3;4;3;4;4;2;3;3;3;3;4;3;3;3;3;3;3;2;2;3;3;3;2;4;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;2;5;1;4;1;3;2;5;5
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1;2;1;2;US;3;2;4;2;5;1;4;4;2;3;2;4;4;4;3;2;1;1;3;2;1;5;1;5;1;4;2;5;5;5;3;4;4;1;2;2;2;1;4;4;4;1;3;1;5;3;5;4;4;5
11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;1;1;1;US;3;4;3;4;3;5;2;4;4;5;3;3;4;2;3;2;3;2;2;4;2;3;3;4;2;4;2;4;4;4;2;4;4;4;2;4;4;4;2;2;5;1;5;2;4;2;4;4;4;2
11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;2;2;2;PH;3;1;5;3;5;1;5;2;2;2;2;4;3;4;2;2;3;2;2;1;3;5;2;4;1;5;1;4;5;5;4;5;5;4;3;1;4;3;4;3;3;1;3;1;4;1;4;3;4;4
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;2;1;1;US;4;1;5;2;5;1;5;2;5;3;2;4;3;2;2;1;2;1;3;2;3;1;3;3;2;5;1;4;2;3;4;2;5;1;4;2;4;3;1;3;1;2;3;3;4;1;3;2;3;5
5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2;2;1;1;US;1;2;1;5;1;3;1;5;1;5;1;4;4;5;4;1;1;1;1;1;5;5;1;5;1;5;1;5;5;3;5;4;3;4;2;1;5;1;4;3;5;5;5;5;3;1;3;3;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;2;1;1;US;1;3;2;5;1;4;1;5;1;5;5;2;5;2;4;3;5;5;4;4;1;5;2;5;1;4;1;5;5;2;2;5;1;5;1;5;2;4;3;2;3;1;5;1;5;1;5;2;5;5
8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;2;1;5;US;1;2;4;4;4;3;3;5;1;4;3;4;4;3;4;3;3;2;2;2;3;3;2;4;3;5;3;4;5;3;2;3;3;2;3;4;2;4;2;1;1;4;3;3;3;2;2;1;4;3
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;1;1;1;US;1;4;3;2;2;5;2;4;2;4;2;4;3;4;1;2;3;4;5;5;4;3;1;3;3;3;3;3;2;3;2;1;5;4;5;3;3;3;1;3;2;2;5;3;2;3;4;2;5;2
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;2;1;5;MX;1;2;1;3;2;1;1;3;1;4;5;1;4;4;5;5;5;5;5;5;4;1;4;2;5;4;5;3;4;2;3;1;4;4;2;1;2;3;2;3;5;1;4;1;4;1;4;5;4;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;2;1;1;US;1;3;3;4;3;3;2;5;3;5;5;3;5;3;3;3;4;3;3;3;1;4;3;5;2;4;1;5;5;5;1;5;4;5;1;5;3;1;3;3;5;1;5;1;5;2;5;5;5;5
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;2;1;1;US;2;2;2;3;3;2;2;4;3;5;4;3;5;2;3;4;4;2;4;4;1;3;2;4;4;4;3;3;4;3;3;3;4;3;3;3;4;3;3;3;3;3;5;3;3;1;3;3;3;4
3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;1;2;1;1;AU;2;3;2;3;2;3;3;5;1;4;5;2;5;1;4;4;5;5;5;5;2;4;2;5;2;5;2;4;5;5;3;4;4;4;2;4;3;2;1;4;3;3;5;3;4;5;5;4;5;5
3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;22;2;2;1;1;BE;5;4;2;2;4;4;4;2;4;3;4;4;5;2;4;4;3;4;2;2;4;5;4;4;2;4;2;4;3;2;2;1;4;5;2;5;4;5;1;3;2;2;4;2;5;2;4;3;4;4
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;50;1;2;1;5;CA;4;2;5;2;4;1;5;4;4;4;1;2;4;2;1;1;2;1;1;1;1;5;1;5;1;5;1;5;4;5;4;1;5;3;2;2;4;2;3;4;4;2;4;4;5;1;4;1;4;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;1;1;5;US;4;2;4;2;4;2;4;2;4;2;3;5;5;2;2;2;4;4;4;4;1;4;4;5;1;4;2;4;4;4;4;5;2;4;3;4;2;2;2;2;4;2;4;2;4;4;3;4;4;4
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;1;4;US;2;3;4;4;2;4;2;5;1;5;5;4;4;5;2;4;2;2;3;1;4;2;1;5;4;5;4;4;2;5;5;1;5;1;4;1;4;1;4;3;4;4;2;5;2;2;5;4;4;2
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;1;2;US;1;4;4;4;4;3;2;5;1;4;3;2;5;1;2;3;4;5;1;5;1;5;1;5;1;3;1;5;5;5;5;1;4;1;3;2;4;2;5;4;3;3;4;3;3;2;4;3;4;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;1;1;US;4;1;5;1;5;1;5;2;5;1;2;2;4;3;2;2;4;2;2;2;1;5;1;4;1;4;1;4;5;4;2;4;5;2;2;3;2;2;2;4;5;1;5;1;5;1;4;5;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;1;US;2;3;2;3;2;3;1;5;1;4;5;1;5;1;1;2;4;4;4;4;3;3;2;4;2;2;2;5;3;3;3;2;4;2;3;2;4;3;5;3;4;2;4;2;3;2;3;4;3;4
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;5;US;1;2;4;3;3;2;1;4;2;4;4;3;5;3;2;3;3;3;1;2;1;4;1;4;2;5;2;4;4;3;5;1;5;1;3;1;4;1;5;5;3;2;5;2;4;1;4;2;5;5
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;1;1;US;3;3;3;3;3;2;1;2;3;3;4;3;5;1;5;5;4;3;1;3;1;5;3;5;1;5;3;4;5;2;2;5;5;4;1;5;3;4;2;5;5;1;5;1;5;1;4;5;5;5
8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;2;1;5;US;1;2;4;4;3;3;3;5;1;4;3;3;4;3;4;3;3;3;3;3;2;3;2;4;3;4;3;4;4;3;2;3;4;3;2;4;4;3;1;2;2;4;3;2;3;4;2;1;4;3
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;1;1;1;US;1;5;1;5;1;5;1;4;1;5;4;4;5;1;2;3;4;5;5;5;3;4;4;3;2;4;2;4;3;2;4;4;5;3;1;5;4;4;3;5;3;2;5;1;3;1;5;4;5;5
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;1;4;US;5;1;5;1;5;1;5;2;5;1;3;5;3;1;1;5;1;1;2;1;5;5;1;4;2;4;2;5;5;5;4;4;5;3;3;2;3;3;5;5;4;4;3;3;5;1;4;3;4;5
8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;1;2;1;US;3;5;2;3;1;5;1;3;1;5;3;4;3;4;4;3;4;4;4;4;4;2;4;3;4;3;4;2;2;3;2;4;4;4;1;4;3;4;2;3;2;4;5;5;4;1;4;3;4;4
8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;2;1;3;1;CA;2;3;5;3;4;2;3;1;5;4;2;5;2;4;2;1;2;2;1;1;3;5;2;5;2;3;3;4;5;4;4;1;5;1;3;2;4;3;3;5;5;1;5;2;5;1;5;5;5;5
